dataset,image_id,ref_id,distorted_path,ref_path,distortion_type,distortion_code,severity_or_level,mos_or_dmos,split,group,tsne_x,tsne_y
KADID-10k,I26_09_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG2000,NA,2,4.63,val,other,18.927294,17.585571
KADID-10k,I26_09_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG2000,NA,4,2.67,val,other,18.233799,15.797606
KADID-10k,I26_19_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Jitter,NA,2,3.6,val,other,18.294874,17.540155
KADID-10k,I26_19_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Jitter,NA,4,1.77,val,other,16.193256,14.108965
KADID-10k,I26_02_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Lens blur,NA,2,2.67,val,blur,14.980679,12.697922
KADID-10k,I26_02_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Lens blur,NA,4,1.57,val,blur,-26.030508,-5.127546
KADID-10k,I26_02_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Lens blur,NA,5,1.27,val,blur,-31.48352,-3.2442794
KADID-10k,I26_18_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Mean shift,NA,1,4.5,val,other,18.649155,18.82752
KADID-10k,I26_18_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Mean shift,NA,2,4.57,val,other,18.958479,18.902172
KADID-10k,I26_18_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Mean shift,NA,4,4.23,val,other,17.557314,16.61991
KADID-10k,I26_14_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Multiplicative noise,NA,2,3.84,val,noise,17.026026,15.864028
KADID-10k,I26_14_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Multiplicative noise,NA,5,2.23,val,noise,-8.812259,-4.2074757
KADID-10k,I26_20_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Non-eccentricity patch,NA,1,4.23,val,other,19.407324,18.697395
KADID-10k,I26_20_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Non-eccentricity patch,NA,2,3.9,val,other,19.350143,18.24282
KADID-10k,I26_21_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Pixelate,NA,1,3.1,val,other,19.42974,19.237455
KADID-10k,I26_21_03,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Pixelate,NA,3,2.43,val,other,16.522705,14.8640995
KADID-10k,I26_21_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Pixelate,NA,5,1.43,val,other,14.544331,11.128881
KADID-10k,I26_22_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Quantization,NA,2,4.47,val,other,17.992048,17.084246
KADID-10k,I26_22_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Quantization,NA,4,3.8,val,other,16.417776,14.51185
KADID-10k,I26_11_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise,NA,1,3.9,val,noise,16.526438,14.619273
KADID-10k,I26_11_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise,NA,4,2.8,val,noise,-7.76477,-4.43656
KADID-10k,I26_12_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise in color component,NA,4,2.8,val,noise,-18.950302,-2.4589791
KADID-10k,I26_12_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise in color component,NA,5,2.3,val,noise,-28.35265,1.3312186
KADID-10k,I27_16_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Brighten,NA,2,3.7,val,other,-17.366358,-29.816463
KADID-10k,I27_16_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Brighten,NA,4,1.8,val,other,-21.441576,-3.9419558
KADID-10k,I27_16_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Brighten,NA,5,1.47,val,other,-31.024454,-0.6117785
KADID-10k,I27_23_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color block,NA,2,2.4,val,other,-18.032656,-32.017418
KADID-10k,I27_04_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,1,4.1,val,other,-17.517855,-34.02791
KADID-10k,I27_04_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,2,2.27,val,other,-17.02444,-27.648407
KADID-10k,I27_04_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,4,1.17,val,other,-22.979094,-3.7913249
KADID-10k,I27_04_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,5,1.27,val,other,-37.476418,1.5379664
KADID-10k,I27_06_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,1,4.37,val,other,-16.568027,-29.612652
KADID-10k,I27_06_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,2,4.1,val,other,-16.384441,-29.847271
KADID-10k,I27_06_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,3,3.53,val,other,-16.520582,-26.32007
KADID-10k,I27_06_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,5,2.17,val,other,-21.389305,-3.7822566
KADID-10k,I27_07_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color saturation 1,NA,3,1.67,val,other,-16.49567,-25.739391
KADID-10k,I27_07_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color saturation 1,NA,4,2.0,val,other,-16.484426,-24.880272
KADID-10k,I27_05_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color shift,NA,1,4.0,val,other,-17.780779,-32.370857
KADID-10k,I27_05_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color shift,NA,2,1.93,val,other,-17.078032,-28.576826
KADID-10k,I27_05_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color shift,NA,4,1.63,val,other,-16.685375,-23.33241
KADID-10k,I27_25_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Contrast change,NA,3,4.03,val,other,-16.729967,-32.935284
KADID-10k,I27_25_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Contrast change,NA,4,4.0,val,other,-17.480858,-31.97801
KADID-10k,I27_25_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Contrast change,NA,5,3.07,val,other,-17.291737,-29.26474
KADID-10k,I27_17_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Darken,NA,3,3.97,val,other,-17.168093,-34.47087
KADID-10k,I27_17_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Darken,NA,4,3.8,val,other,-17.09863,-34.598015
KADID-10k,I27_15_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,1,3.77,val,noise,-18.059912,-32.21191
KADID-10k,I27_15_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,2,2.4,val,noise,-17.967852,-31.09588
KADID-10k,I27_15_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,4,1.77,val,noise,-16.61987,-26.987139
KADID-10k,I27_15_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,5,1.52,val,noise,-19.393309,-3.0668128
KADID-10k,I27_01_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,1,4.53,val,blur,-17.269966,-33.222248
KADID-10k,I27_01_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,3,2.4,val,blur,-18.52858,-30.9168
KADID-10k,I27_01_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,4,1.67,val,blur,-15.566891,-23.09412
KADID-10k,I27_01_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,5,1.2,val,blur,-33.26283,-2.3323143
KADID-10k,I27_24_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,High sharpen,NA,2,2.1,val,HF/sharpen,-21.989866,6.9000616
KADID-10k,I27_24_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,High sharpen,NA,3,1.67,val,HF/sharpen,-22.075785,6.777043
KADID-10k,I27_24_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,High sharpen,NA,5,1.13,val,HF/sharpen,-23.06017,5.703879
KADID-10k,I27_13_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Impulse noise,NA,1,3.73,val,noise,-17.055246,-32.202724
KADID-10k,I27_13_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Impulse noise,NA,4,2.3,val,noise,-21.057173,-3.8035212
KADID-10k,I27_10_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,3,3.57,val,other,-18.009075,-33.07355
KADID-10k,I27_10_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,4,1.67,val,other,-16.27957,-25.101028
KADID-10k,I27_10_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,5,1.47,val,other,-16.191278,-24.6328
KADID-10k,I27_09_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,1,4.47,val,other,-17.742756,-33.27767
KADID-10k,I27_09_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,2,4.23,val,other,-17.80469,-33.531265
KADID-10k,I27_09_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,4,2.37,val,other,-17.703657,-30.01908
KADID-10k,I27_09_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,5,1.17,val,other,-15.658936,-23.125256
KADID-10k,I27_19_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Jitter,NA,4,1.53,val,other,-16.317652,-25.308151
KADID-10k,I27_02_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Lens blur,NA,4,1.33,val,blur,-24.789263,-4.5317345
KADID-10k,I27_02_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Lens blur,NA,5,1.17,val,blur,-33.13277,-2.4423878
KADID-10k,I27_18_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,1,3.6,val,other,-17.407187,-30.172438
KADID-10k,I27_18_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,2,4.03,val,other,-17.28978,-32.086586
KADID-10k,I27_18_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,3,4.57,val,other,-17.269966,-33.222248
KADID-10k,I27_18_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,5,4.03,val,other,-16.20724,-28.89919
KADID-10k,I27_03_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Motion blur,NA,1,4.4,val,blur,-17.269966,-33.222248
KADID-10k,I27_03_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Motion blur,NA,4,1.5,val,blur,-18.841425,-32.832207
KADID-10k,I27_14_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,1,3.67,val,noise,-16.616646,-32.668964
KADID-10k,I27_14_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,2,2.97,val,noise,-16.822071,-29.446924
KADID-10k,I27_14_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,3,2.16,val,noise,-16.692442,-24.491066
KADID-10k,I27_14_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,5,1.63,val,noise,-37.338013,2.5208466
KADID-10k,I27_20_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,2,2.77,val,other,-16.950426,-32.75633
KADID-10k,I27_20_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,3,3.47,val,other,-16.606924,-33.482105
KADID-10k,I27_20_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,4,2.23,val,other,-16.541939,-31.855837
KADID-10k,I27_21_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Pixelate,NA,2,2.13,val,other,-16.732182,-29.308134
KADID-10k,I27_21_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Pixelate,NA,4,1.84,val,other,-17.016186,-30.860266
KADID-10k,I27_22_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,2,3.7,val,other,-17.016249,-31.53938
KADID-10k,I27_22_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,3,3.4,val,other,-16.892035,-30.669191
KADID-10k,I27_22_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,5,1.97,val,other,-16.310255,-25.484032
KADID-10k,I27_11_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,1,3.23,val,noise,-16.681316,-30.05176
KADID-10k,I27_11_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,3,2.63,val,noise,-16.562151,-25.56869
KADID-10k,I27_11_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,4,2.33,val,noise,-21.05303,-3.7970889
KADID-10k,I27_11_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,5,1.87,val,noise,-31.019842,-0.14838117
KADID-10k,I27_12_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise in color component,NA,3,2.63,val,noise,-16.700342,-23.951471
