dataset,image_id,ref_id,distorted_path,ref_path,distortion_type,distortion_code,severity_or_level,mos_or_dmos,split,group,tsne_x,tsne_y
KADID-10k,I26_05_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Color shift,NA,1,4.43,val,other,7.120921,27.16918
KADID-10k,I26_05_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Color shift,NA,2,2.64,val,other,7.7530303,25.527292
KADID-10k,I26_05_03,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Color shift,NA,3,1.57,val,other,21.43496,-1.2570829
KADID-10k,I26_25_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Contrast change,NA,5,3.03,val,other,6.841957,26.002472
KADID-10k,I26_17_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Darken,NA,2,4.37,val,other,6.206558,30.240067
KADID-10k,I26_17_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Darken,NA,4,3.37,val,other,5.4907312,28.663364
KADID-10k,I26_17_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Darken,NA,5,1.77,val,other,2.3438623,26.082119
KADID-10k,I26_15_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Denoise,NA,4,2.07,val,noise,15.537355,-2.2462513
KADID-10k,I26_15_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Denoise,NA,5,1.47,val,noise,13.072684,-9.056917
KADID-10k,I26_01_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Gaussian blur,NA,2,4.43,val,blur,7.8560767,29.736612
KADID-10k,I26_01_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Gaussian blur,NA,5,1.3,val,blur,-8.498988,-21.528261
KADID-10k,I26_24_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,High sharpen,NA,2,2.81,val,HF/sharpen,-6.8462095,17.31128
KADID-10k,I26_24_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,High sharpen,NA,4,1.53,val,HF/sharpen,-9.499747,15.214867
KADID-10k,I26_24_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,High sharpen,NA,5,1.43,val,HF/sharpen,-9.517215,15.179039
KADID-10k,I26_13_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Impulse noise,NA,4,2.29,val,noise,-8.814678,-3.935215
KADID-10k,I26_10_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG,NA,1,4.6,val,other,6.303458,29.52264
KADID-10k,I26_10_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG,NA,2,4.1,val,other,6.2938194,28.680033
KADID-10k,I26_10_03,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG,NA,3,3.93,val,other,7.045955,27.608725
KADID-10k,I26_10_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG,NA,5,1.5,val,other,14.000449,-1.9068451
KADID-10k,I26_09_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG2000,NA,1,4.57,val,other,5.948337,29.962297
KADID-10k,I26_09_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG2000,NA,2,4.63,val,other,6.1905417,29.670029
KADID-10k,I26_09_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG2000,NA,4,2.67,val,other,7.5938663,28.273138
KADID-10k,I26_19_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Jitter,NA,2,3.6,val,other,8.597847,30.373434
KADID-10k,I26_19_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Jitter,NA,4,1.77,val,other,22.808428,-3.8662126
KADID-10k,I26_02_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Lens blur,NA,2,2.67,val,blur,14.977674,-1.8665584
KADID-10k,I26_02_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Lens blur,NA,4,1.57,val,blur,-5.3293467,-22.116463
KADID-10k,I26_02_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Lens blur,NA,5,1.27,val,blur,-7.7652364,-21.596317
KADID-10k,I26_18_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Mean shift,NA,1,4.5,val,other,5.9313445,30.734919
KADID-10k,I26_18_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Mean shift,NA,2,4.57,val,other,6.339653,30.914768
KADID-10k,I26_18_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Mean shift,NA,4,4.23,val,other,6.654216,28.232018
KADID-10k,I26_14_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Multiplicative noise,NA,2,3.84,val,noise,6.4706,27.980185
KADID-10k,I26_14_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Multiplicative noise,NA,5,2.23,val,noise,-9.359203,-5.0498495
KADID-10k,I26_20_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Non-eccentricity patch,NA,1,4.23,val,other,7.15652,30.630272
KADID-10k,I26_20_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Non-eccentricity patch,NA,2,3.9,val,other,7.4134073,30.200788
KADID-10k,I26_21_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Pixelate,NA,1,3.1,val,other,7.6447954,29.186077
KADID-10k,I26_21_03,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Pixelate,NA,3,2.43,val,other,7.565967,25.81947
KADID-10k,I26_21_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Pixelate,NA,5,1.43,val,other,2.8655393,16.291996
KADID-10k,I26_22_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Quantization,NA,2,4.47,val,other,6.777191,29.023289
KADID-10k,I26_22_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Quantization,NA,4,3.8,val,other,6.2328305,26.36812
KADID-10k,I26_11_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise,NA,1,3.9,val,noise,6.508463,27.109283
KADID-10k,I26_11_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise,NA,4,2.8,val,noise,-8.918613,-4.0455933
KADID-10k,I26_12_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise in color component,NA,4,2.8,val,noise,-9.461596,-5.5514374
KADID-10k,I26_12_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise in color component,NA,5,2.3,val,noise,-11.825496,-10.706494
KADID-10k,I27_16_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Brighten,NA,2,3.7,val,other,19.588696,22.858599
KADID-10k,I27_16_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Brighten,NA,4,1.8,val,other,-16.155277,-2.6076572
KADID-10k,I27_16_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Brighten,NA,5,1.47,val,other,-14.166072,-9.117241
KADID-10k,I27_23_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color block,NA,2,2.4,val,other,20.577127,23.537176
KADID-10k,I27_04_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,1,4.1,val,other,23.169252,24.44955
KADID-10k,I27_04_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,2,2.27,val,other,15.884064,17.989197
KADID-10k,I27_04_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,4,1.17,val,other,-16.50747,-3.0349157
KADID-10k,I27_04_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,5,1.27,val,other,-16.652006,-3.4416485
KADID-10k,I27_06_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,1,4.37,val,other,19.433714,21.616873
KADID-10k,I27_06_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,2,4.1,val,other,19.755028,21.855059
KADID-10k,I27_06_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,3,3.53,val,other,16.675274,19.015446
KADID-10k,I27_06_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,5,2.17,val,other,-15.911196,-1.8332032
KADID-10k,I27_07_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color saturation 1,NA,3,1.67,val,other,16.486305,18.551443
KADID-10k,I27_07_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color saturation 1,NA,4,2.0,val,other,16.108196,18.3115
KADID-10k,I27_05_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color shift,NA,1,4.0,val,other,22.099558,22.558262
KADID-10k,I27_05_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color shift,NA,2,1.93,val,other,20.470493,21.216751
KADID-10k,I27_05_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color shift,NA,4,1.63,val,other,14.391068,15.702288
KADID-10k,I27_25_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Contrast change,NA,3,4.03,val,other,22.454767,24.825018
KADID-10k,I27_25_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Contrast change,NA,4,4.0,val,other,21.423208,22.086756
KADID-10k,I27_25_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Contrast change,NA,5,3.07,val,other,20.011333,20.15203
KADID-10k,I27_17_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Darken,NA,3,3.97,val,other,23.71797,24.400318
KADID-10k,I27_17_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Darken,NA,4,3.8,val,other,23.955252,24.405613
KADID-10k,I27_15_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,1,3.77,val,noise,21.814795,22.625322
KADID-10k,I27_15_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,2,2.4,val,noise,20.183624,20.737421
KADID-10k,I27_15_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,4,1.77,val,noise,14.090104,15.631397
KADID-10k,I27_15_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,5,1.52,val,noise,1.2129287,-11.611988
KADID-10k,I27_01_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,1,4.53,val,blur,22.786583,23.617321
KADID-10k,I27_01_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,3,2.4,val,blur,21.144224,20.483696
KADID-10k,I27_01_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,4,1.67,val,blur,13.551976,13.538889
KADID-10k,I27_01_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,5,1.2,val,blur,-10.932201,-19.735228
KADID-10k,I27_24_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,High sharpen,NA,2,2.1,val,HF/sharpen,18.297457,21.382978
KADID-10k,I27_24_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,High sharpen,NA,3,1.67,val,HF/sharpen,18.026104,21.26973
KADID-10k,I27_24_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,High sharpen,NA,5,1.13,val,HF/sharpen,7.2168036,4.4131594
KADID-10k,I27_13_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Impulse noise,NA,1,3.73,val,noise,21.66898,23.409985
KADID-10k,I27_13_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Impulse noise,NA,4,2.3,val,noise,-15.7793455,-1.8006415
KADID-10k,I27_10_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,3,3.57,val,other,22.151669,23.065071
KADID-10k,I27_10_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,4,1.67,val,other,14.869233,16.41865
KADID-10k,I27_10_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,5,1.47,val,other,15.174281,16.29528
KADID-10k,I27_09_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,1,4.47,val,other,22.518536,24.270569
KADID-10k,I27_09_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,2,4.23,val,other,22.189405,24.558952
KADID-10k,I27_09_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,4,2.37,val,other,22.679897,22.339214
KADID-10k,I27_09_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,5,1.17,val,other,15.333619,16.220991
KADID-10k,I27_19_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Jitter,NA,4,1.53,val,other,14.882812,16.225252
KADID-10k,I27_02_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Lens blur,NA,4,1.33,val,blur,-7.442701,-19.594965
KADID-10k,I27_02_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Lens blur,NA,5,1.17,val,blur,-10.8415575,-19.719164
KADID-10k,I27_18_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,1,3.6,val,other,19.77242,23.310429
KADID-10k,I27_18_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,2,4.03,val,other,21.60085,24.280617
KADID-10k,I27_18_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,3,4.57,val,other,22.786583,23.617321
KADID-10k,I27_18_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,5,4.03,val,other,19.868721,21.67878
KADID-10k,I27_03_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Motion blur,NA,1,4.4,val,blur,22.786583,23.617321
KADID-10k,I27_03_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Motion blur,NA,4,1.5,val,blur,21.88014,21.40199
KADID-10k,I27_14_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,1,3.67,val,noise,21.0649,22.56326
KADID-10k,I27_14_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,2,2.97,val,noise,16.21032,18.816526
KADID-10k,I27_14_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,3,2.16,val,noise,-15.880437,-1.4492373
KADID-10k,I27_14_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,5,1.63,val,noise,-14.423941,-10.324508
KADID-10k,I27_20_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,2,2.77,val,other,22.163471,23.744238
KADID-10k,I27_20_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,3,3.47,val,other,21.970589,23.847887
KADID-10k,I27_20_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,4,2.23,val,other,21.297989,23.527853
KADID-10k,I27_21_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Pixelate,NA,2,2.13,val,other,20.393631,21.143513
KADID-10k,I27_21_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Pixelate,NA,4,1.84,val,other,19.3781,21.125696
KADID-10k,I27_22_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,2,3.7,val,other,21.258455,22.967083
KADID-10k,I27_22_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,3,3.4,val,other,20.44083,22.206598
KADID-10k,I27_22_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,5,1.97,val,other,14.306773,16.615477
KADID-10k,I27_11_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,1,3.23,val,noise,18.823935,20.596172
KADID-10k,I27_11_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,3,2.63,val,noise,15.460237,18.515207
KADID-10k,I27_11_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,4,2.33,val,noise,-15.614666,-1.8571594
KADID-10k,I27_11_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,5,1.87,val,noise,-14.032017,-9.376145
KADID-10k,I27_12_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise in color component,NA,3,2.63,val,noise,-15.851619,-1.5165914
KADID-10k,I28_16_01,I28,/data/projectwork/swati_mam/new model data/kadid10k/images/I28_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I28.png,Brighten,NA,1,4.63,val,other,3.747026,0.6714438
