dataset,image_id,ref_id,distorted_path,ref_path,distortion_type,distortion_code,severity_or_level,mos_or_dmos,split,group,tsne_x,tsne_y
KADID-10k,I27_13_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Impulse noise,NA,4,2.3,val,noise,-50.071003,7.1306686
KADID-10k,I27_10_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,3,3.57,val,other,-24.511917,11.488584
KADID-10k,I27_10_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,4,1.67,val,other,-48.359234,8.616165
KADID-10k,I27_10_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,5,1.47,val,other,-53.81072,5.640546
KADID-10k,I27_09_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,1,4.47,val,other,-4.301967,4.683159
KADID-10k,I27_09_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,2,4.23,val,other,-4.715231,5.006396
KADID-10k,I27_09_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,4,2.37,val,other,-30.776112,10.163109
KADID-10k,I27_09_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,5,1.17,val,other,-38.370266,10.345153
KADID-10k,I27_19_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Jitter,NA,4,1.53,val,other,-38.3473,8.931346
KADID-10k,I27_02_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Lens blur,NA,4,1.33,val,blur,-44.641014,3.9741786
KADID-10k,I27_02_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Lens blur,NA,5,1.17,val,blur,-49.15677,4.2360578
KADID-10k,I27_18_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,1,3.6,val,other,-31.345043,11.243279
KADID-10k,I27_18_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,2,4.03,val,other,-15.480602,8.5349045
KADID-10k,I27_18_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,3,4.57,val,other,-3.3534935,4.715163
KADID-10k,I27_18_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,5,4.03,val,other,15.733556,-22.830997
KADID-10k,I27_03_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Motion blur,NA,1,4.4,val,blur,-3.3534935,4.715163
KADID-10k,I27_03_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Motion blur,NA,4,1.5,val,blur,13.04868,-21.110304
KADID-10k,I27_14_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,1,3.67,val,noise,-16.09048,9.052019
KADID-10k,I27_14_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,2,2.97,val,noise,-37.266087,9.991741
KADID-10k,I27_14_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,3,2.16,val,noise,-51.296356,7.159228
KADID-10k,I27_14_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,5,1.63,val,noise,-61.283447,4.721066
KADID-10k,I27_20_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,2,2.77,val,other,-4.0928664,5.093952
KADID-10k,I27_20_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,3,3.47,val,other,-3.2938561,4.0744762
KADID-10k,I27_20_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,4,2.23,val,other,-16.103039,8.852678
KADID-10k,I27_21_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Pixelate,NA,2,2.13,val,other,-24.648752,10.71419
KADID-10k,I27_21_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Pixelate,NA,4,1.84,val,other,-36.98931,9.090016
KADID-10k,I27_22_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,2,3.7,val,other,-15.399862,8.964852
KADID-10k,I27_22_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,3,3.4,val,other,-17.895102,9.397878
KADID-10k,I27_22_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,5,1.97,val,other,-31.157476,10.429283
KADID-10k,I27_11_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,1,3.23,val,noise,-25.747082,11.167382
KADID-10k,I27_11_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,3,2.63,val,noise,-47.703773,8.83548
KADID-10k,I27_11_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,4,2.33,val,noise,-54.591278,6.1871037
KADID-10k,I27_11_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,5,1.87,val,noise,-60.068554,5.1632257
KADID-10k,I27_12_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise in color component,NA,3,2.63,val,noise,-50.05905,7.7777863
KADID-10k,I28_16_01,I28,/data/projectwork/swati_mam/new model data/kadid10k/images/I28_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I28.png,Brighten,NA,1,4.63,val,other,16.402905,-17.700247
