dataset,image_id,ref_id,distorted_path,ref_path,distortion_type,distortion_code,severity_or_level,mos_or_dmos,split,group,tsne_x,tsne_y
KADID-10k,I26_24_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,High sharpen,NA,2,2.81,val,HF/sharpen,34.906994,-9.411431
KADID-10k,I26_24_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,High sharpen,NA,4,1.53,val,HF/sharpen,29.536098,-8.326496
KADID-10k,I26_24_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,High sharpen,NA,5,1.43,val,HF/sharpen,-3.785814,-36.0114
KADID-10k,I26_13_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Impulse noise,NA,4,2.29,val,noise,-8.916754,-0.027438253
KADID-10k,I26_10_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG,NA,1,4.6,val,other,35.029037,-7.263878
KADID-10k,I26_10_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG,NA,2,4.1,val,other,34.696465,-7.4501095
KADID-10k,I26_10_03,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG,NA,3,3.93,val,other,33.76616,-7.7975917
KADID-10k,I26_10_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG,NA,5,1.5,val,other,25.724611,-6.207025
KADID-10k,I26_09_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG2000,NA,1,4.57,val,other,35.431522,-8.139249
KADID-10k,I26_09_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG2000,NA,2,4.63,val,other,35.515316,-7.4709067
KADID-10k,I26_09_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,JPEG2000,NA,4,2.67,val,other,30.353594,-6.149836
KADID-10k,I26_19_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Jitter,NA,2,3.6,val,other,29.890062,-6.4061985
KADID-10k,I26_19_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Jitter,NA,4,1.77,val,other,7.3297315,0.08775582
KADID-10k,I26_02_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Lens blur,NA,2,2.67,val,blur,7.4327507,-0.00017352139
KADID-10k,I26_02_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Lens blur,NA,4,1.57,val,blur,-25.31235,10.120096
KADID-10k,I26_02_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Lens blur,NA,5,1.27,val,blur,-28.408688,8.077831
KADID-10k,I26_18_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Mean shift,NA,1,4.5,val,other,35.880573,-8.622211
KADID-10k,I26_18_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Mean shift,NA,2,4.57,val,other,36.038464,-8.442161
KADID-10k,I26_18_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Mean shift,NA,4,4.23,val,other,35.315212,-8.3475275
KADID-10k,I26_14_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Multiplicative noise,NA,2,3.84,val,noise,30.888813,-6.7383657
KADID-10k,I26_14_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Multiplicative noise,NA,5,2.23,val,noise,-16.738611,0.04950774
KADID-10k,I26_20_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Non-eccentricity patch,NA,1,4.23,val,other,35.98985,-7.714689
KADID-10k,I26_20_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Non-eccentricity patch,NA,2,3.9,val,other,36.06363,-7.5010853
KADID-10k,I26_21_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Pixelate,NA,1,3.1,val,other,37.665283,-8.358902
KADID-10k,I26_21_03,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Pixelate,NA,3,2.43,val,other,31.675295,-6.610741
KADID-10k,I26_21_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Pixelate,NA,5,1.43,val,other,27.01826,-5.7623215
KADID-10k,I26_22_02,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Quantization,NA,2,4.47,val,other,33.96311,-7.4402213
KADID-10k,I26_22_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,Quantization,NA,4,3.8,val,other,30.881863,-6.741094
KADID-10k,I26_11_01,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise,NA,1,3.9,val,noise,29.231337,-6.6050577
KADID-10k,I26_11_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise,NA,4,2.8,val,noise,-8.606473,-0.23023175
KADID-10k,I26_12_04,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise in color component,NA,4,2.8,val,noise,-17.00388,0.053954165
KADID-10k,I26_12_05,I26,/data/projectwork/swati_mam/new model data/kadid10k/images/I26_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I26.png,White noise in color component,NA,5,2.3,val,noise,-33.70042,-2.2172847
KADID-10k,I27_16_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Brighten,NA,2,3.7,val,other,10.476624,-21.166597
KADID-10k,I27_16_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Brighten,NA,4,1.8,val,other,-11.237209,-6.834069
KADID-10k,I27_16_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Brighten,NA,5,1.47,val,other,-12.5549965,-5.966448
KADID-10k,I27_23_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color block,NA,2,2.4,val,other,13.129193,-20.690443
KADID-10k,I27_04_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,1,4.1,val,other,12.478874,-19.745884
KADID-10k,I27_04_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,2,2.27,val,other,-18.649437,-1.6254851
KADID-10k,I27_04_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,4,1.17,val,other,-35.11106,-4.473195
KADID-10k,I27_04_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color diffusion,NA,5,1.27,val,other,-36.21179,-4.516091
KADID-10k,I27_06_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,1,4.37,val,other,-6.4942284,-9.6696005
KADID-10k,I27_06_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,2,4.1,val,other,-6.653377,-9.65702
KADID-10k,I27_06_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,3,3.53,val,other,-7.712911,-8.895207
KADID-10k,I27_06_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color quantization,NA,5,2.17,val,other,-12.840012,-6.2669625
KADID-10k,I27_07_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color saturation 1,NA,3,1.67,val,other,-9.6429615,-7.5486536
KADID-10k,I27_07_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color saturation 1,NA,4,2.0,val,other,-10.07159,-7.2279
KADID-10k,I27_05_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color shift,NA,1,4.0,val,other,11.443529,-21.389095
KADID-10k,I27_05_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color shift,NA,2,1.93,val,other,-6.886126,-8.997844
KADID-10k,I27_05_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Color shift,NA,4,1.63,val,other,-12.925514,-5.688772
KADID-10k,I27_25_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Contrast change,NA,3,4.03,val,other,13.683145,-18.710438
KADID-10k,I27_25_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Contrast change,NA,4,4.0,val,other,11.369589,-21.72958
KADID-10k,I27_25_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Contrast change,NA,5,3.07,val,other,-6.738642,-9.116815
KADID-10k,I27_17_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Darken,NA,3,3.97,val,other,16.08825,-16.582932
KADID-10k,I27_17_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Darken,NA,4,3.8,val,other,16.27748,-16.501564
KADID-10k,I27_15_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,1,3.77,val,noise,11.83179,-21.087738
KADID-10k,I27_15_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,2,2.4,val,noise,10.398084,-22.448692
KADID-10k,I27_15_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,4,1.77,val,noise,-9.002286,-7.3112803
KADID-10k,I27_15_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Denoise,NA,5,1.52,val,noise,-22.87171,1.7392819
KADID-10k,I27_01_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,1,4.53,val,blur,12.996279,-19.196331
KADID-10k,I27_01_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,3,2.4,val,blur,11.019979,-22.726768
KADID-10k,I27_01_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,4,1.67,val,blur,-8.489839,-7.062103
KADID-10k,I27_01_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Gaussian blur,NA,5,1.2,val,blur,-25.482876,12.223523
KADID-10k,I27_24_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,High sharpen,NA,2,2.1,val,HF/sharpen,-14.167548,-5.867363
KADID-10k,I27_24_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,High sharpen,NA,3,1.67,val,HF/sharpen,-14.517681,-5.7646775
KADID-10k,I27_24_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,High sharpen,NA,5,1.13,val,HF/sharpen,-14.873428,-5.7014246
KADID-10k,I27_13_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Impulse noise,NA,1,3.73,val,noise,12.397215,-20.204012
KADID-10k,I27_13_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Impulse noise,NA,4,2.3,val,noise,-19.429756,-0.4475098
KADID-10k,I27_10_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,3,3.57,val,other,10.052254,-21.687563
KADID-10k,I27_10_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,4,1.67,val,other,-8.115275,-8.318539
KADID-10k,I27_10_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG,NA,5,1.47,val,other,-11.70809,-6.291205
KADID-10k,I27_09_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,1,4.47,val,other,13.470663,-19.30066
KADID-10k,I27_09_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,2,4.23,val,other,13.482549,-19.791847
KADID-10k,I27_09_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,4,2.37,val,other,10.888723,-22.437927
KADID-10k,I27_09_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,JPEG2000,NA,5,1.17,val,other,-8.905594,-6.973185
KADID-10k,I27_19_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Jitter,NA,4,1.53,val,other,-11.934536,-5.865818
KADID-10k,I27_02_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Lens blur,NA,4,1.33,val,blur,-25.013186,13.153572
KADID-10k,I27_02_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Lens blur,NA,5,1.17,val,blur,-25.617756,11.93444
KADID-10k,I27_18_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,1,3.6,val,other,11.848582,-19.970203
KADID-10k,I27_18_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,2,4.03,val,other,12.615643,-19.238325
KADID-10k,I27_18_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,3,4.57,val,other,12.997266,-19.197044
KADID-10k,I27_18_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Mean shift,NA,5,4.03,val,other,10.770371,-21.414368
KADID-10k,I27_03_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Motion blur,NA,1,4.4,val,blur,13.39176,-19.50296
KADID-10k,I27_03_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Motion blur,NA,4,1.5,val,blur,11.664665,-22.456776
KADID-10k,I27_14_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,1,3.67,val,noise,12.831386,-20.081001
KADID-10k,I27_14_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,2,2.97,val,noise,9.429549,-21.68167
KADID-10k,I27_14_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,3,2.16,val,noise,-11.266666,-6.4754624
KADID-10k,I27_14_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Multiplicative noise,NA,5,1.63,val,noise,-34.331547,-2.242399
KADID-10k,I27_20_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,2,2.77,val,other,13.260443,-20.100977
KADID-10k,I27_20_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,3,3.47,val,other,12.344833,-21.217337
KADID-10k,I27_20_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Non-eccentricity patch,NA,4,2.23,val,other,10.795561,-20.710482
KADID-10k,I27_21_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Pixelate,NA,2,2.13,val,other,10.410947,-22.433947
KADID-10k,I27_21_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Pixelate,NA,4,1.84,val,other,-7.469482,-9.0802145
KADID-10k,I27_22_02,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,2,3.7,val,other,11.878058,-20.577044
KADID-10k,I27_22_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,3,3.4,val,other,10.912059,-21.467497
KADID-10k,I27_22_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,Quantization,NA,5,1.97,val,other,-10.072563,-7.120624
KADID-10k,I27_11_01,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,1,3.23,val,noise,10.234714,-21.62184
KADID-10k,I27_11_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,3,2.63,val,noise,-10.117862,-7.1710386
KADID-10k,I27_11_04,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,4,2.33,val,noise,-19.954683,-0.24269226
KADID-10k,I27_11_05,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise,NA,5,1.87,val,noise,-31.996443,-0.70078504
KADID-10k,I27_12_03,I27,/data/projectwork/swati_mam/new model data/kadid10k/images/I27_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I27.png,White noise in color component,NA,3,2.63,val,noise,-11.886851,-6.2053456
